source_id,sources,source_urls
det_3354,Kagara Mining Ltd. (2010) Annual Report 2010 ; Estimate (grade),https://web.archive.org/web/20120317165710/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1808-18873000/AnnualReport2010
det_3355,Kagara Mining Ltd. (2012) Quarterly Activities and Cash Flow Report for the period ending 30 June 2012 ; Estimate (grade),https://web.archive.org/web/20140309092126/http://kagara.com.au/Company/PDFs/2200-99951527/FourthQuarterlyActivitiesReport30June2012.pdf
det_3356,Kagara Mining Ltd. (2004) Annual Report 2004 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120318002400/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1802-83744785/AnnualReport2004
det_3357,Kagara Mining Ltd. (2005) Annual Report 2005 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120318002433/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1803-61587443/AnnualReport2005
det_3358,Kagara Mining Ltd. (2006) Annual Report 2006 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120318002433/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1803-61587443/AnnualReport2005
det_3359,Kagara Mining Ltd. (2007) Annual Report 2007 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120317173548/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1805-77645779/AnnualReport2007
det_3360,Kagara Mining Ltd. (2008) Annual Report 2008 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120317165619/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1806-27623389/AnnualReport2008
det_3361,Kagara Mining Ltd. (2009) Annual Report 2009 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120317165646/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1807-72412202/AnnualReport2009
det_3362,Kagara Mining Ltd. (2010) Annual Report 2010 ; Estimate (value) ; Estimate (grade),https://web.archive.org/web/20120317165710/http://kagara.com.au/IRM/Company/ShowPage.aspx/PDFs/1808-18873000/AnnualReport2010
det_3363,BHP Group (2019) Operational Review for the year ended 30 June 2019 ; Estimate (value) ; Estimate (grade),https://www.bhp.com/-/media/documents/media/reports-and-presentations/2019/190717_bhpoperationalreviewfortheyearended30june2019.pdf?la=en
det_3364,Silver Lake Resources Ltd. (2008) Annual Report 2008 ; Estimate (value) ; Estimate (grade),https://www.silverlakeresources.com.au/cproot/67/2/144_Silver_Lake_AR_Web.pdf
det_3365,AngloGold Ashanti (2009) Annual Financial Statement 2008 ; Estimate (grade),https://www.anglogoldashanti.com/archive/annualreports/AGA-annualfinancialstatements.zip
det_3366,Galaxy Resources Ltd. (2012) Annual Report 2011 ; Estimate (value) ; Estimate (grade),https://gxy.com/wp-content/uploads/2020/02/gxy_ar_dec2011.pdf
det_3367,Galaxy Resources Ltd. (2013) Annual Report 2012 ; Estimate (value) ; Estimate (grade),https://gxy.com/wp-content/uploads/2020/02/gxy_ar_dec2012.pdf
det_3368,Galaxy Resources Ltd. (2018) Annual Report 2017 ; Estimate (value) ; Estimate (grade),https://gxy.com/wp-content/uploads/2020/02/Annual-Report-31-Dec-2017.pdf
det_3369,Galaxy Resources Ltd. (2020) Annual Report 2019 ; Estimate (value) ; Estimate (grade),https://gxy.com/wp-content/uploads/2020/05/44h2780x1sr108.pdf
det_3370,Lundin Mining Corp. (2012) Annual MD&A and Financial Statements 2011 ; Estimate (grade),https://www.lundinmining.com/site/assets/files/4505/2011ye.pdf
det_3371,MMC Norlisk Nickel (2009) Annual Report 2008 ; Estimate (value),https://www.nornickel.com/upload/iblock/4e7/annual_report_2008.pdf
det_3372,MMC Norlisk Nickel (2011) Annual Report 2010 ; Estimate (value),https://www.nornickel.com/upload/iblock/de8/file1694.pdf
det_3373,MMC Norlisk Nickel (2014) Annual Report 2013 ; Estimate (value),https://www.nornickel.com/upload/iblock/04e/nn_ar_2013_en_fin_na_20_iyunya.pdf
det_3374,MMC Norlisk Nickel (2017) Annual Report 2016 ; Estimate (value),https://www.nornickel.com/upload/iblock/85f/annual_report_2016_nornickel_2_.pdf
det_3375,MMC Norlisk Nickel (2020) Annual Report 2019 ; Estimate (value),https://www.nornickel.com/upload/iblock/5fc/2019_Annual_Report_of_Nornickel.pdf
det_3376,MMC Norlisk Nickel (2009) Annual Report 2008 ; Estimate (value) ; Estimate (grade),https://www.nornickel.com/upload/iblock/4e7/annual_report_2008.pdf
det_3377,MMC Norlisk Nickel (2011) Annual Report 2010 ; Estimate (value) ; Estimate (grade),https://www.nornickel.com/upload/iblock/de8/file1694.pdf
det_3378,MMC Norlisk Nickel (2014) Annual Report 2013 ; Estimate (value) ; Estimate (grade),https://www.nornickel.com/upload/iblock/04e/nn_ar_2013_en_fin_na_20_iyunya.pdf
det_3379,MMC Norlisk Nickel (2017) Annual Report 2016 ; Estimate (value) ; Estimate (grade),https://www.nornickel.com/upload/iblock/85f/annual_report_2016_nornickel_2_.pdf
det_3380,MMC Norlisk Nickel (2020) Annual Report 2019 ; Estimate (value) ; Estimate (grade),https://www.nornickel.com/upload/iblock/5fc/2019_Annual_Report_of_Nornickel.pdf
det_3381,African Barrick Gold Corp. Annual Report 2010 ; Estimate (grade),http://www.annualreports.com/HostedData/AnnualReportArchive/A/LSE_ACA_2010.pdf
det_3382,Ok Tedi Limited (2003) Annual Review 2002 ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/annual-performance-2002/
det_3383,Ok Tedi Limited (2005) Annual Review 2004 ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3384,Ok Tedi Limited (2009) Annual Review 2008 ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3385,Ok Tedi Limited (2013) Annual Review 2012 ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3386,Ok Tedi Limited (2017) Annual Review 2016 ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3387,Ok Tedi Limited (2007) Annual Review 2006 ; Estimate (value) ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3388,Ok Tedi Limited (2009) Annual Review 2008 ; Estimate (value) ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3389,Ok Tedi Limited (2017) Annual Review 2016 ; Estimate (value) ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3390,Ok Tedi Limited (2018) Annual Review 2017 ; Estimate (value) ; Estimate (grade),https://oktedi.com/who-we-are/annual-performance/
det_3391,BHP Billiton (2007) Quarterly Production Report - June 2007 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2007/bhpbprodrptqe30jun07.pdf?la=en
det_3392,BHP Billiton (2009) Quarterly Production Report - June 2009 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2009/2009q2productionreport.pdf?la=en
det_3393,BHP Billiton (2011) Production Report for the year ended 30 June 2011 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2011/110720_bhp-billiton-production-report-for-the-year-ended-30-june-2011.pdf?la=en
det_3394,BHP Billiton (2013) Production Report for the year ended 30 June 2013 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2013/130717_bhpbillitonproductionreportfortheyearended30june2013.pdf?la=en
det_3395,BHP Billiton (2015) Operational Review for the year ended 30 June 2015 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2015/150722_bhpbillitonoperationalreviewfortheyearended30june2015.pdf?la=en
det_3396,BHP Group (2017) Operational Review for the year ended 30 June 2017 ; Estimate (grade),https://www.bhp.com/-/media/documents/media/reports-and-presentations/2017/170719_operationalreviewfortheyearended30june2017.pdf?la=en
det_3397,BHP Group (2019) Operational Review for the year ended 30 June 2019 ; Estimate (grade),https://www.bhp.com/-/media/documents/media/reports-and-presentations/2019/190717_bhpoperationalreviewfortheyearended30june2019.pdf?la=en
det_3398,BHP Billiton (2015) Operational Review for the year ended 30 June 2015 ; Estimate (value) ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/reports/2015/150722_bhpbillitonoperationalreviewfortheyearended30june2015.pdf?la=en
det_3399,BHP Group (2017) Operational Review for the year ended 30 June 2017 ; Estimate (value) ; Estimate (grade),https://www.bhp.com/-/media/documents/media/reports-and-presentations/2017/170719_operationalreviewfortheyearended30june2017.pdf?la=en
det_3400,KAZ minerals plc (2018) Annual Report 2017 ; Estimate (value) ; Estimate (grade),https://www.kazminerals.com/media/6188/kaz-minerals-2017-ara-web-ready-version.pdf
det_3401,KAZ minerals plc (2020) Annual Report 2019 ; Estimate (value) ; Estimate (grade),https://www.kazminerals.com/media/19752/ka179_2019_annual_report_web_singles_v1.pdf
det_3402,Companhia Vale Do Rio Doce (2008) Annual Report 2007 ; Estimate (value) ; Estimate (grade),http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/20F_2007_i.pdf
det_3403,BHP Billiton (2001) Quarterly Production Report - June 2001 ; Estimate (grade),https://www.bhp.com/-/media/bhp/documents/investors/news/prall.pdf?la=en
det_3404,Northern Star Resources Ltd. (2010) Annual Report 2010 ; Estimate (value),https://www.nsrltd.com/wp-content/uploads/downloads/101025AnnualReporttoShareholders.pdf
det_3405,Northern Star Resources Ltd. (2011) June 2011 Quarterly Activities Report ; Estimate (value) ; Estimate (grade),https://www.nsrltd.com/wp-content/uploads/downloads/June11-QuarterlyActivitiesReport.pdf
det_3406,Northern Star Resources Ltd. (2012) Annual Report 2012 ; Estimate (value) ; Estimate (grade),https://www.nsrltd.com/wp-content/uploads/downloads/NSTAnnualReport2012Final.pdf
det_3407,Goldcorp Inc. (2011) Annual Report 2010 ; Estimate (grade),https://www.sec.gov/Archives/edgar/data/919239/000095012311031581/o68669exv99w2.htm
det_3408,Goldcorp Inc. (2013) Annual Report 2012 ; Estimate (value),https://www.sec.gov/Archives/edgar/data/919239/000119312513087527/d482369dex992.htm
det_3409,Goldcorp Inc. (2015) Annual Report 2014 ; Estimate (value),https://web.archive.org/web/20150417065921/http://www.goldcorp.com/files/ar2014/_doc/Goldcorp_AR14_full.pdf
det_3410,Goldcorp Inc. (2017) Annual Report 2016 ; Estimate (value),https://www.newmont.com/files/doc_financials/mda/annual/2016-Annual-Report.pdf
det_3411,Goldcorp Inc. (2011) Annual Report 2010 ; Estimate (value),https://www.sec.gov/Archives/edgar/data/919239/000095012311031581/o68669exv99w2.htm
det_3412,Newmont Mining Corporation (2016) Regional Operating Statistics 2015 ; Estimate (grade),https://www.newmont.com/files/doc_financials/quarterly/2015/q4/Operating-Statistics-Q4-and-FY2015.pdf
det_3413,Newmont Mining Corporation (2018) Regional Operating Statistics 2017 ; Estimate (grade),https://www.newmont.com/files/doc_financials/quarterly/2017/q4/Newmont-Regional-Operating-Statistics-Q4-2017.pdf
det_3414,Newmont Mining Corporation (2019) Regional Operating Statistics 2018 ; Estimate (grade),https://www.newmont.com/files/doc_financials/quarterly/2018/q4/Newmont-Full-Year-and-Fourth-Quarter-2018-Regional-Operating-Statistics_Final.pdf
det_3415,BHP Billiton (2009) Quarterly Production Report - June 2009 ; Estimate (value),https://www.bhp.com/-/media/bhp/documents/investors/reports/2009/2009q2productionreport.pdf?la=en
det_3416,BHP Billiton (2013) Production Report for the year ended 30 June 2013 ; Estimate (value),https://www.bhp.com/-/media/bhp/documents/investors/reports/2013/130717_bhpbillitonproductionreportfortheyearended30june2013.pdf?la=en
det_3417,Capstone Mining Corp (2016) Financial Statements and MD&A 2015 ; Estimate (grade),https://s2.q4cdn.com/231101920/files/doc_financials/q42015/2015-12-CS-FS_MDA.pdf
det_3418,Capstone Mining Corp (2018) Financial Statements and MD&A 2017 ; Estimate (grade),https://s2.q4cdn.com/231101920/files/doc_financials/2017/q4/2017-12_CS_Financials-and-MDA.pdf
det_3419,Capstone Mining Corp (2016) Financial Statements and MD&A 2015 ; Estimate (value) ; Estimate (grade),https://s2.q4cdn.com/231101920/files/doc_financials/q42015/2015-12-CS-FS_MDA.pdf
det_3420,Capstone Mining Corp (2018) Financial Statements and MD&A 2017 ; Estimate (value) ; Estimate (grade),https://s2.q4cdn.com/231101920/files/doc_financials/2017/q4/2017-12_CS_Financials-and-MDA.pdf
det_3421,OZ Minerals Ltd. (2010) Fourth Quarter Report 2010 For the three months ending 31 December 2009 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/ASX_20100121_OZ-Dec-09-Quarterly-Report-acc00c26-0837-4be0-9050-877ecc07e025-0.pdf
det_3422,OZ Minerals Ltd. (2011) Fourth Quarter Report 2010 For the three months ending 31 December 2010 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/ASX_20110120Dec10a_Quarterly-Report-94fbe819-0b0a-44fc-8c07-9ce59b4444be-0.pdf
det_3423,OZ Minerals Ltd. (2012) Fourth Quarter Report 2011 For the three months ending 31 December 2011 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/20120118_ASX_Dec-2011-Quarterly-Report-8f0bfdfd-c4e1-4881-a1ba-eead03749edc-0.pdf
det_3424,OZ Minerals Ltd. (2014) Fourth Quarter Report 2013 For the three months ending 31 December 2013 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/ASX-150114-2013Q4QuarterlyReport-fb0201b8-3a87-4fa9-9928-23add20f31af-0.pdf
det_3425,OZ Minerals Ltd. (2015) Fourth Quarter Report 2014 For the three months ending 31 December 2014 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/ASX-20150128-Dec-2014-Quarterly-Report-a74ee661-cd9c-4a5a-876e-bdb7f185f03e-0.pdf
det_3426,OZ Minerals Ltd. (2016) Fourth Quarter Report 2015 For the three months ending 31 December 2015 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/OZL_December_2015_Quarterly_Report.pdf
det_3427,OZ Minerals Ltd. (2017) Fourth Quarter Report 2016 For the three months ending 31 December 2016 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/170130_December_Quarterly_Report.pdf
det_3428,OZ Minerals Ltd. (2018) Fourth Quarter Report 2017 For the three months ending 31 December 2017 ; Estimate (value) ; Estimate (grade),https://www.ozminerals.com/uploads/media/180117_2017_Fourth_Quarter_Report.pdf
det_3429,Goldcorp Inc. (2015) Annual Report 2014 ; Estimate (grade),https://www.extractiveshub.org/servefile/getFile/id/5311
det_3430,"Pan American Silver Corp. (2006) Annual Information Form For the Year Ended December 31, 2005 ; Estimate (grade)",https://www.sec.gov/Archives/edgar/data/771992/000134100406000883/tor55946.txt
det_3431,Sterlite Industries (India) Limited (2008) Form 20-F Annual Report 2008 ; Estimate (value),https://www.sec.gov/Archives/edgar/data/1370431/000114554908001209/u93264e20vf.htm
det_3432,Vedanta Limited (2019) Form 20-F Annual Report 2019 ; Vedanta Limited (2017) Form 20-F Annual Report 2017 ; Estimate (value),https://www.sec.gov/Archives/edgar/data/1370431/000119312519194036/d745879d20f.htm#toc745879_7 ; https://www.sec.gov/Archives/edgar/data/1370431/000119312517258701/d408997d20f.htm
det_3433,"OceanaGold Corp. (2020) Annual Information Form For the Year Ended December 31, 2019 ; Estimate (value) ; Estimate (grade)",https://ogc.irmau.com/site/PDF/189764e6-e212-4b9e-8cad-5393b8d2eaac/OceanaGoldAnnualInformationFormDecember312019
det_3434,Metals X Ltd. (2012) Annual Report 2012 ; Estimate (grade),https://www.metalsx.com.au/wp-content/uploads/2018/12/2012.pdf
det_3435,Metals X Ltd. (2014) Annual Report 2014 ; Estimate (grade),https://www.metalsx.com.au/wp-content/uploads/2018/12/2014_Annual_Report.pdf
det_3436,Barrick Gold Corporation (2004) Annual Report 2003 ; Estimate (value) ; Estimate (grade),https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2003/Barrick-Annual-Report-2003.pdf
det_3437,Kinross Gold (2006) Annual Report 2005 ; Estimate (value) ; Estimate (grade),https://s2.q4cdn.com/496390694/files/doc_financials/annual/2005/05-ar.pdf
det_3438,Kinross Gold (2008) Annual Report 2007 ; Estimate (value) ; Estimate (grade),https://s2.q4cdn.com/496390694/files/doc_financials/annual/2007/2007-annual-report.pdf
det_3439,Kinross Gold (2011) Annual Report 2010 ; Estimate (value) ; Estimate (grade),https://s2.q4cdn.com/496390694/files/doc_financials/annual/2010/2010-annual-report.pdf
det_3440,Jinchuan Group International Resources Co. Ltd (2019) Annual Report 2018 ; Estimate (grade),http://www.jinchuan-intl.com/uploaded_files/investor/723/ew02362%20ar_eng.pdf
det_3441,Jinchuan Group International Resources Co. Ltd (2020) Annual Report 2019 ; Estimate (grade),http://www.jinchuan-intl.com/uploaded_files/investor/771/ew02362ar19_eng.pdf
det_3442,Vale S.A. (2017) Annual Report 2016 ; Estimate (grade),http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/Vale_20-F_FY2016_-_i.pdf
det_3443,Vale S.A. (2020) Annual Report 2019 ; Estimate (grade),http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/Vale%2020-F%202019_i.pdf
det_3444,Yamana Gold Inc. (2009) Annual Report 2008 ; Estimate (value) ; Estimate (grade),https://s22.q4cdn.com/899716706/files/doc_financials/annual/YAM08-FF_mar31.pdf
det_3445,Troy Resources Ltd. (2005) Annual Report 2005 ; Estimate (value) ; Estimate (grade),http://www.troyres.com.au/images/files/annual/2005.pdf
det_3446,Claude Resources Inc. (2005) Form 40-F Annual Information Form 2003 ; Estimate (value),https://www.sec.gov/Archives/edgar/data/1173924/000127956904000103/ex1.htm
det_3447,"Silver Standard Resources Inc. (2018) Form 40-F Management’s Discussion and Analysis for the fiscal year ended December 31, 2017 ; Estimate (grade)",https://www.sec.gov/Archives/edgar/data/921638/000092163818000026/a2017q4mda.htm
